DATE,IBOV.index,MERVAL.index,IPSA.index,MEXBOL.index,IGBvl.index,IBVCI.index,KOSPI.index,NKY.index,HSI.index,DJI.index,SPX.index,NDX.index,UKX.index,DAX.index,CAC.index
1/14/2005,24924.13,1350.92,1710.07,12777.13,3813.75,25243.3,905.1,11284.77,13494.78,10556.22,1182.99,1553.4,4840.7,4290.5,3821.16
1/17/2005,24515.22,1344.11,1733.64,12591.33,3807.45,25372.75,923.08,11238.37,13621.65,10617.78,1187.7,1565.78,4818.7,4258.24,3855.68
1/18/2005,24089.19,1347.29,1745.31,12703.47,3802.17,25359.41,920.57,11289.49,13604.22,10505.83,1177.45,1545.18,4783.6,4300.94,3863.3
1/19/2005,24271.23,1344.7,1745.31,12453.33,3806.49,25401.99,916.27,11276.91,13678.63,10558,1184.52,1561.11,4800.3,4316.4,3829.36
1/20/2005,23609.97,1348.69,1726.65,12446.1,3823.13,25288.73,909.37,11376.57,13543.59,10628.79,1195.98,1573.49,4820.8,4307.37,3856.48
1/21/2005,23818.37,1345.47,1743.78,12216.8,3815.69,25233.31,919.61,11341.31,13481.02,10539.97,1184.63,1545.65,4846.7,4258.01,3877.96
1/24/2005,24197.72,1336.96,1755.53,12329.16,3860.31,25394.28,923.11,11320.58,13386.99,10471.47,1175.41,1514.56,4823.9,4208.82,3877.82
1/26/2005,24530.16,1319.19,1753.34,12462.9,3875.33,25344.41,915.1,11387.59,13584.06,10392.99,1167.87,1503.64,4818.3,4212.14,3848.99
1/27/2005,24029.7,1325.74,1746.31,12694.74,3894.12,25205.59,927,11384.4,13623.68,10368.61,1163.75,1480.66,4800.8,4232.36,3816.14
1/28/2005,23968.09,1311.92,1757.86,12817.89,3931.22,25610.55,924.87,11407.14,13628.91,10461.56,1168.41,1490.57,4803.3,4245.51,3834.11
1/31/2005,24350.62,1309.67,1772.62,13029.7,3928.63,25604.37,921.59,11389.35,13650.06,10498.59,1174.07,1509.01,4812.5,4250.71,3854.6
2/1/2005,24149.46,1355.32,1793.85,13035.81,3888.94,25229.11,932.7,11360.4,13721.69,10467.4,1174.55,1507.55,4843.2,4245.55,3881.44
2/2/2005,24605.36,1378.43,1799.67,12769.99,3881.96,25438.57,923.69,11499.86,13578.26,10427.2,1171.36,1499.46,4847.1,4220.43,3875.02
2/3/2005,24873.63,1381.92,1809.88,12673.62,3887.94,25717.7,921.44,11490.43,13555.8,10489.94,1181.27,1519.63,4853.4,4213.7,3869.01
2/4/2005,25731.94,1373.79,1803.58,12743.58,3877.94,25624.5,928.79,11473.35,13515.33,10551.94,1189.41,1523.66,4832.8,4201.89,3842.44
2/9/2005,26313.5,1373.41,1802.45,12866.78,3858.06,25650.69,933.55,11553.56,13585.17,10596.79,1193.19,1525.1,4852.3,4233.95,3854.19
2/10/2005,26415.79,1371.02,1805.43,13045.05,3832.4,25764.14,949.19,11632.2,13795,10593.1,1189.89,1508.24,4906.2,4214.12,3848.71
2/11/2005,26670.52,1399.23,1815.54,12986.4,3813.07,25602.34,947.23,11646.49,13845.63,10716.13,1203.03,1534.49,4916.2,4216.41,3882.04
2/14/2005,26531.89,1428.54,1829.28,13040.53,3815.57,26176.58,964.79,11601.68,14017.23,10715.76,1201.72,1529.05,4908.3,4201.81,3879.82
2/15/2005,26610.12,1434.03,1836.34,13097.12,3820.67,26204.55,968.88,11582.72,13995.83,10724.63,1202.3,1532.69,4941.5,4254.85,3891.4
2/16/2005,26384.08,1480.11,1826.18,13340.52,3883.13,26035.82,971.56,11660.12,14015.49,10664.11,1191.99,1506.81,4979.8,4279.97,3870.35
2/17/2005,27090.91,1484.6,1828.09,13339.41,3927.49,25877.03,972.56,11651.02,13967.82,10749.61,1197.01,1506.83,4995.5,4296.31,3913.69
2/18/2005,26756.25,1487.39,1825.34,13440.83,3939.35,25848.9,984.1,11597.71,14087.87,10796.01,1205.3,1530.51,4990.4,4281.64,3939.18
2/21/2005,26853.05,1496.91,1828.25,13446.95,3901.85,25648.84,988.71,11500.18,14111.65,10791.13,1206.14,1538.21,5000,4339.28,3951.72
2/22/2005,26740.06,1517.93,1829.18,13476.77,3937.61,25931.4,977.8,11531.15,14090.52,10837.32,1210.12,1547.3,5044.2,4366.35,3928.94
2/23/2005,27198.46,1493.96,1827.3,13508.5,3993.84,26055.22,968.43,11658.25,13957.94,10834.88,1210.34,1542.41,5041.8,4371.39,3958.01
2/24/2005,28436.17,1508.84,1832.43,13662.38,4029.27,26567.5,987.1,11740.6,14060.91,10754.26,1200.75,1519.29,5058.9,4353.15,3981.9
2/25/2005,28425.04,1531.86,1838.44,13708.92,3998.2,26670.68,996.95,11780.53,14157.09,10785.22,1201.59,1515.4,5053.2,4342.01,3980.77
2/28/2005,28139.13,1557.77,1843.74,13714.63,4014.95,26887.73,1011.36,11813.71,14195.35,10611.2,1184.16,1494.07,5057.4,4387.8,3969.62
3/1/2005,27729.98,1534.01,1847.95,13564.96,4049.4,26879.28,1007.48,11856.46,14061.15,10673.79,1190.8,1497.09,5057.2,4386.4,3970.37
3/2/2005,28199.7,1556.03,1855.62,13695.91,4039.61,26953.18,1010.92,11873.05,13850.78,10748.79,1200.2,1517.71,5060.8,4402.03,4016.75
3/3/2005,28668.4,1520.9,1874.79,13640.76,4051.54,26879.22,1012.96,11925.36,13892.37,10841.6,1211.37,1526.9,5032.9,4368.77,4012.11
3/4/2005,29197.19,1529.64,1887.33,13592.03,4078.26,26883.79,1007.5,11886.91,13730.78,10766.23,1203.6,1511.02,4988.5,4369.68,4030.45
3/7/2005,29455.42,1600.32,1895.2,13580.26,4100.45,26893.48,1000.28,11966.69,13771.95,10830,1210.41,1527.25,4972.1,4359.47,4009.02
3/8/2005,29021.2,1558.62,1912.7,13600.47,4081.6,26750.55,1008.79,11864.91,13881.71,10811.97,1210.08,1525.28,5006.8,4353.34,4005.5
3/9/2005,28514.46,1598.38,1917.34,13520.59,4081.32,26814.32,998.66,11923.89,13941.47,10833.03,1210.47,1511.89,4968.5,4323.21,4029.02
3/10/2005,28567.49,1582.39,1928.29,13541.96,4115.75,26788.61,1022.79,11850.25,13856.02,10940.55,1222.12,1520.58,5000.5,4310.66,4022.62
3/11/2005,28074.91,1577.13,1920.72,13684.56,4147.33,26470.99,1019.69,11821.09,13890.93,10936.86,1225.31,1545.2,4992.8,4304.29,4002.33
3/14/2005,28098.89,1581.36,1915.91,13870.2,4168.27,26279.66,993.13,11873.18,13906.85,10912.62,1219.43,1528.65,5014.8,4348.64,3977.19
3/15/2005,27587.71,1590.74,1934.63,13789.46,4178.06,26276.94,993.13,11775.5,13816.75,10805.62,1207.01,1521.98,5036.3,4350.49,3977.67
3/16/2005,27826.71,1596.81,1933.93,13804.77,4174.88,26441.63,980.05,11879.81,13832.52,10851.51,1209.25,1524.38,5027.2,4383.62,4034.57
3/17/2005,28085.83,1530.02,1929.29,13770.26,4145.28,26410.08,979.72,11841.97,13817.99,10774.36,1200.08,1505.64,5010.9,4393.43,4027.16
3/18/2005,27593.25,1471.89,1910.55,13782.95,4146.78,26187.77,979.27,11739.12,13828.37,10804.51,1206.83,1515.09,4996.1,4373.27,4054.98
3/21/2005,27411.34,1435.95,1892.77,13862.76,4179.38,26303.09,980.41,11745.97,13834.35,10745.1,1197.75,1502.06,4962.1,4423.52,4062.72
3/22/2005,26618.06,1374.88,1902.51,13877.69,4188.5,25923.44,966.81,11761.1,13776.47,10633.07,1188.07,1486.23,4982,4428.09,4061.35
3/23/2005,26248.27,1386.08,1913.84,13752.8,4177.9,25734.06,956.33,11792.3,13603.61,10626.35,1190.21,1487.63,4975,4396.5,4091.58
3/24/2005,26701.88,1388.09,1923,13671.4,4179.73,25589.06,965.3,11599.82,13597.1,10629.67,1189.65,1484.4,5000.2,4375.6,4108
3/28/2005,26257.32,1452.94,1936.29,13421.39,4178.92,25805.4,977.7,11565.88,13411.88,10565.39,1183.78,1484.45,4937.6,4337.68,4085.38
3/29/2005,25842.08,1458.19,1950.11,13532.35,4241.96,25860.75,958.96,11668.95,13425.75,10470.51,1171.71,1465.09,4922.1,4360.49,4066.69
3/30/2005,26469.78,1414.4,1941.35,13238.54,4193.2,25174.95,955.45,11723.63,13516.88,10456.02,1172.53,1471.77,4923.3,4367.3,4038.21
3/31/2005,26610.65,1393.57,1922.79,13184.27,4172.36,25253.67,965.68,11667.54,13491.35,10442.87,1171.42,1469.94,4933.5,4387.69,4049.18
4/1/2005,26773.83,1364.28,1942.75,13096.55,4134.28,24734.93,981.9,11774.31,13513.41,10485.65,1174.28,1472.71,4937.3,4309.11,4048.55
4/4/2005,26406.75,1347.99,1968.84,13138.76,4155.69,24903.14,982.5,11827.16,13562.26,10405.7,1165.36,1464.34,4910.4,4315.92,4077.74
4/5/2005,26038.44,1347.77,1941.65,13094.4,4159.85,24383.69,988,11810.99,13602.35,10540.93,1181.41,1491.74,4922.5,4327.18,4019.4
4/6/2005,25695.05,1401.12,1953.19,13062.45,4135.06,24126.83,988.9,11874.75,13666.72,10503.76,1180.59,1482.53,4919,4296.36,4032.07
4/7/2005,26307.83,1400.42,1961.69,12852.81,4097.26,23858.24,992.17,11745.64,13659.93,10404.3,1172.92,1469.35,4900.7,4320.69,4050.77
4/8/2005,25884.63,1424.31,1955.89,12828.91,4096.25,23955.7,985.94,11670.3,13658.05,10421.14,1176.12,1476.72,4894.4,4317.2,4033
4/11/2005,25899.73,1392.51,1950.33,12581.8,4105.99,24197.47,981.79,11637.52,13799.62,10458.46,1181.39,1483.75,4914,4343.6,4047.18
4/12/2005,26206.21,1411.28,1959.26,12653.42,4106.95,24306.09,981.31,11563.17,13772.4,10486.02,1184.07,1480.67,4896.7,4351.89,4032.41
4/13/2005,26066.11,1423.3,1974.23,12676.9,4110.37,24024.37,953.92,11370.69,13638.75,10546.32,1191.14,1499.71,4942.9,4347.52,4078.31
4/14/2005,24984,1423.47,1988.31,12714.19,4105.15,24203.86,947.22,10938.44,13355.23,10461.34,1181.2,1485.6,4947.4,4348.77,4081.65
4/15/2005,24655.85,1415.33,1992.53,12593.38,4075.91,23279.48,925,11065.86,13444.09,10448.56,1181.21,1478.55,4977,4373.53,4064.61
4/18/2005,24877.04,1408.42,1996.89,12300.7,4013.06,23201.66,932.45,11088.58,13501.63,10507.97,1187.76,1489.16,4983.6,4341.39,4067.78
4/19/2005,25566.17,1372.59,2008.03,12170.87,4019.57,23367.84,937.36,10984.39,13597.31,10403.93,1173.79,1461.68,4973.2,4362.61,4080.08
4/20/2005,25062.44,1344.56,1997.56,12471.01,4011.5,23549.55,939.14,11045.95,13693.55,10278.75,1162.05,1441.13,4946.2,4379.18,4052.32
4/22/2005,24767.06,1325.84,1976.41,12531.63,4062.28,23934.98,940.79,11073.77,13750.23,10087.51,1142.62,1408.59,4960.8,4389.52,4087.94
4/25/2005,25231.5,1276.48,1963.66,12425.41,4100.33,24021.48,946.17,11035.83,13859.58,10071.25,1145.98,1409.98,4945.4,4400.68,4106.99
4/26/2005,25304.75,1307.9,1978.11,12522.24,4077.12,24422.15,944.46,11005.42,13839.64,10127.41,1152.78,1420.8,4891.6,4396.09,4124.37
4/27/2005,25241.7,1344.61,1990.48,12424.37,4074.8,24579.95,930.16,11008.9,13909.42,10012.36,1137.5,1406.85,4827.1,4372.12,4124.29
4/28/2005,24439.71,1309.48,1989.8,12233.21,4075.17,24601.9,917.73,11002.11,13908.97,10218.6,1159.95,1447.37,4855.6,4405.69,4117.62
4/29/2005,24843.7,1354.73,1989.84,11942.7,4051.42,24401.83,911.3,11192.17,13893.98,10157.71,1152.12,1421.21,4822,4402.05,4096.81
5/2/2005,24704.6,1354.68,1982.2,11739.99,4008.93,24325.69,918.42,11171.32,13945.05,10242.47,1162.1,1437.31,4819.6,4312.25,4116.85
5/3/2005,24715.63,1368.82,1964.61,12011.53,3991.92,24158.43,913.82,11159.46,14061.7,10151.13,1151.74,1420.43,4849.3,4202.2,4111.11
5/4/2005,25474.47,1352.68,1976.15,11842.72,3986.29,23917.6,929.35,11120.7,14033.96,10198.8,1156.38,1423.76,4864.9,4204.61,4032.28
5/5/2005,25435.82,1356.3,1949.84,12063.62,4004.36,23919.16,940.85,11077.94,14085.09,10070.37,1143.22,1409.29,4845.5,4178.62,3949.59
5/6/2005,25589.2,1324.75,1947.71,11995.32,3947.81,23214.31,935.2,11049.11,14018.38,10192.51,1156.85,1420.79,4789.4,4193.7,3962.39
5/9/2005,25464.75,1348.35,1956.98,12377.1,3886.18,23946.33,934.28,10947.22,13939.8,10251.7,1162.16,1423.71,4790.2,4223.04,3950.02
5/10/2005,24762.71,1378.76,1961.45,12577.72,3904.19,23239.3,923.38,10825.39,13968.28,10256.95,1161.17,1427.61,4801.7,4246.96,3951.02
5/11/2005,24698.66,1404.39,1972.85,12454.69,3918.45,23116.58,921.21,10835.41,13866.81,10384.64,1175.65,1452.2,4861.2,4233.76,3980.18
5/12/2005,24117.27,1442.13,1992.39,12255.91,3903.97,22693.1,923.19,11077.16,13667.03,10340.38,1172.63,1450.16,4882.5,4189.02,3993.07
5/13/2005,23887.44,1438.09,1988.49,12322.99,3880.73,22571.9,929.04,11037.29,13627.01,10345.4,1171.35,1456,4902.3,4178.1,3993.04
5/16/2005,24378.5,1429.37,1993.43,12424.95,3863.85,22385.28,927.16,11158.65,13698.93,10384.34,1178.84,1463.38,4918.9,4184.84,3927.68
5/17/2005,24412.76,1406.85,1996.83,12357.88,3769.14,22130.46,930.36,11133.65,13717.42,10281.11,1166.22,1450.36,4910.3,4224.02,3911.45
5/18/2005,24898.12,1381.34,1987.77,12643.04,3703.17,21986.83,952.09,11014.43,13699.13,10300.25,1171.11,1459.55,4892.4,4245.54,3911.71
